algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,candidate_edge_count,verified_edge_count,accuracy,precision,recall,f1,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100001,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100001/rep_02/raw_row.json,20,10,1.0,1.0,1.0,1.0,4.30511425,18.942164,9.868423,25.941328,4,382,5164
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100001/rep_03/raw_row.json,20,11,1.0,1.0,1.0,1.0,2.709339,33.7286625,7.057291,36.560265,4,383,5162
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100001/rep_03/raw_row.json,20,9,0.0,0.0,0.0,0.0,3.07539875,29.23593575,7.835847,34.563106,4,385,5163
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100001,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100001/rep_03/raw_row.json,20,10,1.0,1.0,1.0,1.0,4.31330725,18.96686425,9.948677,25.732065,4,382,5164
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100001/rep_04/raw_row.json,20,11,1.0,1.0,1.0,1.0,2.690886,33.9233745,7.009461,37.161144,4,383,5162
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100001/rep_04/raw_row.json,20,9,0.0,0.0,0.0,0.0,3.0579785,29.4768505,7.811033,34.948223,4,385,5163
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100001,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100001/rep_04/raw_row.json,20,10,1.0,1.0,1.0,1.0,4.26570975,19.175324500000002,9.835904,26.027095,4,382,5164
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100010/rep_00/raw_row.json,20,11,1.0,1.0,1.0,1.0,2.4512216,31.1662754,7.135293,37.286951,5,414,10925
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100010/rep_00/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.29278975,25.99243325,8.281251,30.913205,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100010,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100010/rep_00/raw_row.json,19,13,1.0,1.0,1.0,1.0,4.146966600000001,17.8886244,10.352111,24.729257,5,427,10960
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100010/rep_01/raw_row.json,20,11,1.0,1.0,1.0,1.0,2.451359,31.1172054,7.124176,37.43195,5,414,10925
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100010/rep_01/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.26641775,27.071519000000002,8.367399,35.077059,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100010,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100010/rep_01/raw_row.json,19,13,1.0,1.0,1.0,1.0,4.163831,17.7113012,10.264985,24.93915,5,427,10960
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100010/rep_02/raw_row.json,20,11,1.0,1.0,1.0,1.0,2.5519314,30.5714494,7.608266,37.334986,5,414,10925
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100010/rep_02/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.27074775,26.952652,8.353428,34.822817,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100010,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100010/rep_02/raw_row.json,19,13,1.0,1.0,1.0,1.0,4.3798782,16.7106642,10.44167,24.517152,5,427,10960
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100010/rep_03/raw_row.json,20,11,1.0,1.0,1.0,1.0,2.4800388,30.793103000000002,7.217191,36.829365,5,414,10925
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100010/rep_03/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.2752589999999997,26.86827775,8.329925,34.942303,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100010,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100010/rep_03/raw_row.json,19,13,1.0,1.0,1.0,1.0,4.3970894000000005,16.756781999999998,10.731427,23.85517,5,427,10960
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100010/rep_04/raw_row.json,20,11,1.0,1.0,1.0,1.0,2.4725506,30.850572999999997,7.183654,36.673989,5,414,10925
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100010/rep_04/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.2890685,26.6485755,8.317843,34.626892,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100010,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100010/rep_04/raw_row.json,19,13,1.0,1.0,1.0,1.0,4.2358666,17.334526,10.315341,24.817405,5,427,10960
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100011,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100011/rep_00/raw_row.json,19,6,1.0,1.0,1.0,1.0,2.86282025,32.0534015,7.34424,36.898312,4,387,8256
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100011,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100011/rep_00/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.23342675,27.23083925,8.222636,35.515898,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100011,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100011/rep_00/raw_row.json,18,10,0.0,0.0,0.0,0.0,4.57258575,18.50419175,10.384403,24.652357,4,389,8249
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100011/rep_01/raw_row.json,19,6,1.0,1.0,1.0,1.0,2.834811,31.95847575,7.179935,36.5534,4,387,8256
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100011/rep_01/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.3063505,26.591869,8.374893,34.837871,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100011,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100011/rep_01/raw_row.json,18,10,0.0,0.0,0.0,0.0,4.53697725,18.618782,10.262665,24.944787,4,389,8249
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100011/rep_02/raw_row.json,19,6,1.0,1.0,1.0,1.0,2.8917335,31.1135055,7.262674,36.265082,4,387,8256
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100011/rep_02/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.2902645,26.70484075,8.376728,34.38428,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100011,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100011/rep_02/raw_row.json,18,10,0.0,0.0,0.0,0.0,4.76004675,17.892195,10.929067,23.423774,4,389,8249
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100011/rep_03/raw_row.json,19,6,1.0,1.0,1.0,1.0,2.8380135,31.37439975,7.003387,37.711582,4,387,8256
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100011/rep_03/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.23448275,27.1532005,8.177476,35.6683,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100011,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100011/rep_03/raw_row.json,18,10,0.0,0.0,0.0,0.0,4.591167,18.37717025,10.363823,24.70131,4,389,8249
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100011,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100011/rep_04/raw_row.json,19,6,1.0,1.0,1.0,1.0,2.88731725,31.6769905,7.383655,36.515886,4,387,8256
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100011,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100011/rep_04/raw_row.json,19,14,1.0,1.0,1.0,1.0,3.26214325,26.955487,8.329377,34.460469,4,373,8206
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100011,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100011/rep_04/raw_row.json,18,10,0.0,0.0,0.0,0.0,4.6505055,18.28994075,10.662171,24.01012,4,389,8249
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100100/rep_00/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.68053075,33.536521,7.042937,36.484723,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100100/rep_00/raw_row.json,20,9,1.0,1.0,1.0,1.0,2.7217884000000003,28.6739704,7.762397,33.721094,5,421,6261
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100100/rep_00/raw_row.json,20,7,1.0,1.0,1.0,1.0,3.6268755,18.021168,9.902942,25.850903,6,455,7825
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100100/rep_01/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.69102,33.44343275,7.075672,36.297137,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100100/rep_01/raw_row.json,20,9,1.0,1.0,1.0,1.0,2.7544054,28.7881798,8.011603,35.004175,5,421,6261
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100100/rep_01/raw_row.json,20,7,1.0,1.0,1.0,1.0,3.5973305,18.143572,9.783205,26.167294,6,455,7825
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100100/rep_02/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.68594225,33.514111,7.059996,36.260643,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100100/rep_02/raw_row.json,20,9,1.0,1.0,1.0,1.0,2.7295034,28.800717400000003,7.857385,34.445719,5,421,6261
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100100/rep_02/raw_row.json,20,7,1.0,1.0,1.0,1.0,3.6659148333333333,17.818133166666666,9.989237,25.627584,6,455,7825
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100100/rep_03/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.69113675,33.3706265,7.057081,36.275619,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100100/rep_03/raw_row.json,20,9,1.0,1.0,1.0,1.0,2.7067954,28.546876599999997,7.564619,35.777159,5,421,6261
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100100/rep_03/raw_row.json,20,7,1.0,1.0,1.0,1.0,3.6521615,17.831679166666664,9.88035,25.910013,6,455,7825
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100100/rep_04/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.66259075,33.81713225,7.004946,36.781921,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100100/rep_04/raw_row.json,20,9,1.0,1.0,1.0,1.0,2.6882576,29.1112504,7.695606,34.659756,5,421,6261
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100100/rep_04/raw_row.json,20,7,1.0,1.0,1.0,1.0,3.601487166666667,18.086384166666665,9.742271,26.277242,6,455,7825
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100101/rep_00/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.641134,34.06588275,6.938756,36.894223,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100101/rep_00/raw_row.json,20,11,1.0,1.0,1.0,1.0,3.044589,29.990175750000002,7.72971,34.683176,4,388,4714
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100101/rep_00/raw_row.json,20,5,1.0,1.0,1.0,1.0,4.3594012499999995,19.1541715,9.991133,25.622719,4,386,4708
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100101/rep_01/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.673029,33.549516749999995,7.008637,36.526359,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100101/rep_01/raw_row.json,20,11,1.0,1.0,1.0,1.0,3.0457885,29.8468885,7.696079,34.749442,4,388,4714
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100101/rep_01/raw_row.json,20,5,1.0,1.0,1.0,1.0,4.325896999999999,19.3173155,9.928163,25.785235,4,386,4708
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg2_sg3,100101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg2_sg3/100101/rep_02/raw_row.json,21,11,1.0,1.0,1.0,1.0,2.668951,33.727729,7.018405,36.567084,4,379,4721
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg2_sg3,100101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg2_sg3/100101/rep_02/raw_row.json,20,11,1.0,1.0,1.0,1.0,3.050642,29.87307775,7.728612,34.271229,4,388,4714
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg2_sg3,100101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg2_sg3/100101/rep_02/raw_row.json,20,5,1.0,1.0,1.0,1.0,4.296672,19.41787625,9.833304,26.033975,4,386,4708
